%time motor_speed control_signal
0.0424 0.595609363719 -2.294921875
0.04241 0.595725973476 -2.294921875
0.0424199999999 0.59584256059 -2.294921875
0.04243 0.59595912506 -2.294921875
0.0424399999999 0.59607566689 -2.294921875
0.04245 0.596192186079 -2.294921875
0.0424599999999 0.59630868263 -2.294921875
0.04247 0.596425156544 -2.294921875
0.0424799999999 0.596541607823 -2.294921875
0.0424899999999 0.596658036467 -2.294921875
0.0425 0.596774442478 -2.294921875
0.0425099999999 0.596890825858 -2.294921875
0.04252 0.597007186608 -2.294921875
0.0425299999999 0.597123524729 -2.294921875
0.04254 0.597239840223 -2.294921875
0.0425499999999 0.597356133091 -2.294921875
0.04256 0.597472403335 -2.294921875
0.0425699999999 0.597588650956 -2.294921875
0.0425799999999 0.597704875955 -2.294921875
0.04259 0.597821078334 -2.294921875
0.0425999999999 0.597937258094 -2.294921875
0.04261 0.598053415236 -2.294921875
0.0426199999999 0.598169549763 -2.294921875
0.04263 0.598285661675 -2.294921875
0.0426399999999 0.598401750974 -2.294921875
0.04265 0.598517817661 -2.294921875
0.0426599999999 0.598633861738 -2.294921875
0.0426699999999 0.598749883205 -2.294921875
0.04268 0.598865882065 -2.294921875
0.0426899999999 0.598981858319 -2.294921875
0.0427 0.599097811968 -2.294921875
0.0427099999999 0.599213743014 -2.294921875
0.04272 0.599329651458 -2.294921875
0.0427299999999 0.599445537301 -2.294921875
0.04274 0.599561400545 -2.294921875
0.04275 0.599677241191 -2.294921875
0.0427599999999 0.599793059241 -2.294921875
0.04277 0.599908854695 -2.294921875
0.0427799999999 0.600024627556 -2.294921875
0.04279 0.600140377826 -2.294921875
0.0427999999999 0.600256105504 -2.294921875
0.04281 0.600371810593 -2.294921875
0.0428199999999 0.600487493094 -2.294921875
0.04283 0.600603153008 -2.294921875
0.04284 0.600718790337 -2.294921875
0.0428499999999 0.600834405082 -2.294921875
0.04286 0.600949997246 -2.294921875
0.0428699999999 0.601065566828 -2.294921875
0.04288 0.60118111383 -2.294921875
0.0428899999999 0.601296638254 -2.294921875
0.0429 0.601412140102 -2.294921875
0.0429099999999 0.601527619374 -2.294921875
0.0429199999999 0.601643076072 -2.294921875
0.04293 0.601758510198 -2.294921875
0.0429399999999 0.601873921753 -2.294921875
0.04295 0.601989310737 -2.294921875
0.0429599999999 0.602104677154 -2.294921875
0.04297 0.602220021003 -2.294921875
0.0429799999999 0.602335342287 -2.294921875
0.04299 0.602450641007 -2.294921875
0.0429999999999 0.602565917164 -2.294921875
0.0430099999999 0.602681170759 -2.294921875
0.04302 0.602796401795 -2.294921875
0.0430299999999 0.602911610272 -2.294921875
0.04304 0.603026796192 -2.294921875
0.0430499999999 0.603141959556 -2.294921875
0.04306 0.603257100366 -2.294921875
0.0430699999999 0.603372218623 -2.294921875
0.04308 0.603487314328 -2.294921875
0.04309 0.603602387483 -2.294921875
0.0430999999999 0.60371743809 -2.294921875
0.04311 0.603832466149 -2.294921875
0.0431199999999 0.603947471662 -2.294921875
0.04313 0.60406245463 -2.294921875
0.0431399999999 0.604177415055 -2.294921875
0.04315 0.604292352939 -2.294921875
0.0431599999999 0.604407268282 -2.294921875
0.04317 0.604522161086 -2.294921875
0.04318 0.604637031353 -2.294921875
0.0431899999999 0.604751879083 -2.294921875
0.0432 0.604866704279 -2.294921875
0.0432099999999 0.604981506941 -2.294921875
0.04322 0.605096287072 -2.294921875
0.0432299999999 0.605211044671 -2.294921875
0.04324 0.605325779742 -2.294921875
0.0432499999999 0.605440492285 -2.294921875
0.0432599999999 0.605555182301 -2.294921875
0.04327 0.605669849793 -2.294921875
0.0432799999999 0.605784494761 -2.294921875
0.04329 0.605899117206 -2.294921875
0.0432999999999 0.606013717131 -2.294921875
0.04331 0.606128294537 -2.294921875
0.0433199999999 0.606242849424 -2.294921875
0.04333 0.606357381795 -2.294921875
0.0433399999999 0.606471891651 -2.294921875
0.0433499999999 0.606586378993 -2.294921875
0.04336 0.606700843822 -2.294921875
0.0433699999999 0.606815286141 -2.294921875
0.04338 0.60692970595 -2.294921875
0.0433899999999 0.60704410325 -2.294921875
0.0434 0.607158478044 -2.294921875
0.0434099999999 0.607272830333 -2.294921875
0.04342 0.607387160117 -2.294921875
0.04343 0.607501467399 -2.294921875
0.0434399999999 0.60761575218 -2.294921875
0.04345 0.60773001446 -2.294921875
0.0434599999999 0.607844254243 -2.294921875
0.04347 0.607958471528 -2.294921875
0.0434799999999 0.608072666318 -2.294921875
0.04349 0.608186838613 -2.294921875
0.0434999999999 0.608300988416 -2.294921875
0.04351 0.608415115727 -2.294921875
0.04352 0.608529220548 -2.294921875
0.0435299999999 0.608643302881 -2.294921875
0.04354 0.608757362726 -2.294921875
0.0435499999999 0.608871400086 -2.294921875
0.04356 0.608985414961 -2.294921875
0.0435699999999 0.609099407353 -2.294921875
0.04358 0.609213377263 -2.294921875
0.0435899999999 0.609327324693 -2.294921875
0.0435999999999 0.609441249644 -2.294921875
0.04361 0.609555152118 -2.294921875
0.0436199999999 0.609669032115 -2.294921875
0.04363 0.609782889638 -2.294921875
0.0436399999999 0.609896724688 -2.294921875
0.04365 0.610010537265 -2.294921875
0.0436599999999 0.610124327372 -2.294921875
0.04367 0.610238095011 -2.294921875
0.0436799999999 0.610351840181 -2.294921875
0.0436899999999 0.610465562885 -2.294921875
0.0437 0.610579263124 -2.294921875
0.0437099999999 0.6106929409 -2.294921875
0.04372 0.610806596213 -2.294921875
0.0437299999999 0.610920229066 -2.294921875
0.04374 0.61103383946 -2.294921875
0.0437499999999 0.611147427395 -2.294921875
0.04376 0.611260992874 -2.294921875
0.04377 0.611374535898 -2.294921875
0.0437799999999 0.611488056468 -2.294921875
0.04379 0.611601554586 -2.294921875
0.0437999999999 0.611715030253 -2.294921875
0.04381 0.61182848347 -2.294921875
0.0438199999999 0.611941914239 -2.294921875
0.04383 0.612055322561 -2.294921875
0.0438399999999 0.612168708438 -2.294921875
0.04385 0.612282071871 -2.294921875
0.04386 0.612395412862 -2.294921875
0.0438699999999 0.612508731411 -2.294921875
0.04388 0.61262202752 -2.294921875
0.0438899999999 0.612735301191 -2.294921875
0.0439 0.612848552425 -2.294921875
0.0439099999999 0.612961781223 -2.294921875
0.04392 0.613074987587 -2.294921875
0.0439299999999 0.613188171518 -2.294921875
0.0439399999999 0.613301333018 -2.294921875
0.04395 0.613414472088 -2.294921875
0.0439599999999 0.613527588729 -2.294921875
0.04397 0.613640682943 -2.294921875
0.0439799999999 0.613753754731 -2.294921875
0.04399 0.613866804095 -2.294921875
0.0439999999999 0.613979831035 -2.294921875
0.04401 0.614092835554 -2.294921875
0.0440199999999 0.614205817652 -2.294921875
0.0440299999999 0.614318777332 -2.294921875
0.04404 0.614431714594 -2.294921875
0.0440499999999 0.61454462944 -2.294921875
0.04406 0.614657521871 -2.294921875
0.0440699999999 0.614770391889 -2.294921875
0.04408 0.614883239495 -2.294921875
0.0440899999999 0.614996064691 -2.294921875
0.0441 0.615108867477 -2.294921875
0.04411 0.615221647856 -2.294921875
0.0441199999999 0.615334405828 -2.294921875
0.04413 0.615447141396 -2.294921875
0.0441399999999 0.615559854559 -2.294921875
0.04415 0.615672545321 -2.294921875
0.0441599999999 0.615785213682 -2.294921875
0.04417 0.615897859643 -2.294921875
0.0441799999999 0.616010483207 -2.294921875
0.04419 0.616123084373 -2.294921875
0.0442 0.616235663145 -2.294921875
0.0442099999999 0.616348219523 -2.294921875
0.04422 0.616460753508 -2.294921875
0.0442299999999 0.616573265102 -2.294921875
0.04424 0.616685754307 -2.294921875
0.0442499999999 0.616798221124 -2.294921875
0.04426 0.616910665553 -2.294921875
0.0442699999999 0.617023087597 -2.294921875
0.0442799999999 0.617135487257 -2.294921875
0.04429 0.617247864535 -2.294921875
0.0442999999999 0.617360219431 -2.294921875
0.04431 0.617472551947 -2.294921875
0.0443199999999 0.617584862085 -2.294921875
0.04433 0.617697149845 -2.294921875
0.0443399999999 0.61780941523 -2.294921875
0.04435 0.61792165824 -2.294921875
0.0443599999999 0.618033878878 -2.294921875
0.0443699999999 0.618146077144 -2.294921875
0.04438 0.61825825304 -2.294921875
0.0443899999999 0.618370406567 -2.294921875
0.0444 0.618482537727 -2.294921875
0.0444099999999 0.61859464652 -2.294921875
0.04442 0.618706732949 -2.294921875
0.0444299999999 0.618818797015 -2.294921875
0.04444 0.61893083872 -2.294921875
0.04445 0.619042858063 -2.294921875
0.0444599999999 0.619154855048 -2.294921875
0.04447 0.619266829675 -2.294921875
0.0444799999999 0.619378781946 -2.294921875
0.04449 0.619490711862 -2.294921875
0.0444999999999 0.619602619424 -2.294921875
0.04451 0.619714504635 -2.294921875
0.0445199999999 0.619826367494 -2.294921875
0.04453 0.619938208005 -2.294921875
0.04454 0.620050026167 -2.294921875
0.0445499999999 0.620161821983 -2.294921875
0.04456 0.620273595454 -2.294921875
0.0445699999999 0.620385346581 -2.294921875
0.04458 0.620497075366 -2.294921875
0.0445899999999 0.62060878181 -2.294921875
0.0446 0.620720465914 -2.294921875
0.0446099999999 0.62083212768 -2.294921875
0.0446199999999 0.620943767109 -2.294921875
0.04463 0.621055384203 -2.294921875
0.0446399999999 0.621166978963 -2.294921875
0.04465 0.621278551391 -2.294921875
0.0446599999999 0.621390101487 -2.294921875
0.04467 0.621501629253 -2.294921875
0.0446799999999 0.621613134691 -2.294921875
0.04469 0.621724617801 -2.294921875
0.0446999999999 0.621836078586 -2.294921875
0.0447099999999 0.621947517047 -2.294921875
0.04472 0.622058933185 -2.294921875
0.0447299999999 0.622170327001 -2.294921875
0.04474 0.622281698498 -2.294921875
0.0447499999999 0.622393047675 -2.294921875
0.04476 0.622504374536 -2.294921875
0.0447699999999 0.62261567908 -2.294921875
0.04478 0.62272696131 -2.294921875
0.04479 0.622838221226 -2.294921875
0.0447999999999 0.622949458831 -2.294921875
0.04481 0.623060674125 -2.294921875
0.0448199999999 0.623171867111 -2.294921875
0.04483 0.623283037788 -2.294921875
0.0448399999999 0.62339418616 -2.294921875
0.04485 0.623505312227 -2.294921875
0.0448599999999 0.62361641599 -2.294921875
0.04487 0.623727497451 -2.294921875
0.04488 0.623838556612 -2.294921875
0.0448899999999 0.623949593473 -2.294921875
0.0449 0.624060608036 -2.294921875
0.0449099999999 0.624171600303 -2.294921875
0.04492 0.624282570275 -2.294921875
0.0449299999999 0.624393517953 -2.294921875
0.04494 0.624504443339 -2.294921875
0.0449499999999 0.624615346433 -2.294921875
0.0449599999999 0.624726227238 -2.294921875
0.04497 0.624837085755 -2.294921875
0.0449799999999 0.624947921986 -2.294921875
0.04499 0.62505873593 -2.294921875
0.0449999999999 0.625169527591 -2.294921875
0.04501 0.625280296969 -2.294921875
0.0450199999999 0.625391044066 -2.294921875
0.04503 0.625501768883 -2.294921875
0.0450399999999 0.625612471422 -2.294921875
0.0450499999999 0.625723151683 -2.294921875
0.04506 0.625833809669 -2.294921875
0.0450699999999 0.62594444538 -2.294921875
0.04508 0.626055058819 -2.294921875
0.0450899999999 0.626165649986 -2.294921875
0.0451 0.626276218883 -2.294921875
0.0451099999999 0.626386765511 -2.294921875
0.04512 0.626497289871 -2.294921875
0.04513 0.626607791966 -2.294921875
0.0451399999999 0.626718271796 -2.294921875
0.04515 0.626828729363 -2.294921875
0.0451599999999 0.626939164668 -2.294921875
0.04517 0.627049577713 -2.294921875
0.0451799999999 0.627159968499 -2.294921875
0.04519 0.627270337026 -2.294921875
0.0451999999999 0.627380683298 -2.294921875
0.04521 0.627491007315 -2.294921875
0.04522 0.627601309078 -2.294921875
0.0452299999999 0.627711588589 -2.294921875
0.04524 0.62782184585 -2.294921875
0.0452499999999 0.627932080861 -2.294921875
0.04526 0.628042293624 -2.294921875
0.0452699999999 0.62815248414 -2.294921875
0.04528 0.628262652411 -2.294921875
0.0452899999999 0.628372798439 -2.294921875
0.0452999999999 0.628482922224 -2.294921875
0.04531 0.628593023768 -2.294921875
0.0453199999999 0.628703103072 -2.294921875
0.04533 0.628813160138 -2.294921875
0.0453399999999 0.628923194967 -2.294921875
0.04535 0.629033207561 -2.294921875
0.0453599999999 0.629143197921 -2.294921875
0.04537 0.629253166047 -2.294921875
0.0453799999999 0.629363111943 -2.294921875
0.0453899999999 0.629473035609 -2.294921875
0.0454 0.629582937046 -2.294921875
0.0454099999999 0.629692816255 -2.294921875
0.04542 0.629802673239 -2.294921875
0.0454299999999 0.629912507999 -2.294921875
0.04544 0.630022320535 -2.294921875
0.0454499999999 0.63013211085 -2.294921875
0.04546 0.630241878945 -2.294921875
0.04547 0.630351624821 -2.294921875
0.0454799999999 0.630461348479 -2.294921875
0.04549 0.630571049921 -2.294921875
0.0454999999999 0.630680729148 -2.294921875
0.04551 0.630790386162 -2.294921875
0.0455199999999 0.630900020964 -2.294921875
0.04553 0.631009633556 -2.294921875
0.0455399999999 0.631119223938 -2.294921875
0.04555 0.631228792113 -2.294921875
0.04556 0.631338338081 -2.294921875
0.0455699999999 0.631447861844 -2.294921875
0.04558 0.631557363403 -2.294921875
0.0455899999999 0.631666842761 -2.294921875
0.0456 0.631776299917 -2.294921875
0.0456099999999 0.631885734874 -2.294921875
0.04562 0.631995147632 -2.294921875
0.0456299999999 0.632104538194 -2.294921875
0.04564 0.632213906561 -2.294921875
0.04565 0.632323252733 -2.294921875
0.0456599999999 0.632432576713 -2.294921875
0.04567 0.632541878502 -2.294921875
0.0456799999999 0.632651158101 -2.294921875
0.04569 0.632760415511 -2.294921875
0.0456999999999 0.632869650735 -2.294921875
0.04571 0.632978863772 -2.294921875
0.0457199999999 0.633088054626 -2.294921875
0.0457299999999 0.633197223296 -2.294921875
0.04574 0.633306369786 -2.294921875
0.0457499999999 0.633415494094 -2.294921875
0.04576 0.633524596225 -2.294921875
0.0457699999999 0.633633676177 -2.294921875
0.04578 0.633742733954 -2.294921875
0.0457899999999 0.633851769556 -2.294921875
0.0458 0.633960782985 -2.294921875
0.04581 0.634069774242 -2.294921875
0.0458199999999 0.634178743329 -2.294921875
0.04583 0.634287690246 -2.294921875
0.0458399999999 0.634396614996 -2.294921875
0.04585 0.63450551758 -2.294921875
0.0458599999999 0.634614397998 -2.294921875
0.04587 0.634723256253 -2.294921875
0.0458799999999 0.634832092346 -2.294921875
0.04589 0.634940906278 -2.294921875
0.0459 0.635049698051 -2.294921875
0.0459099999999 0.635158467666 -2.294921875
0.04592 0.635267215124 -2.294921875
0.0459299999999 0.635375940426 -2.294921875
0.04594 0.635484643575 -2.294921875
0.0459499999999 0.635593324572 -2.294921875
0.04596 0.635701983417 -2.294921875
0.0459699999999 0.635810620112 -2.294921875
0.04598 0.635919234659 -2.294921875
0.04599 0.636027827059 -2.294921875
0.0459999999999 0.636136397314 -2.294921875
0.04601 0.636244945424 -2.294921875
0.0460199999999 0.636353471392 -2.294921875
0.04603 0.636461975218 -2.294921875
0.0460399999999 0.636570456904 -2.294921875
0.04605 0.636678916451 -2.294921875
0.0460599999999 0.636787353861 -2.294921875
0.0460699999999 0.636895769135 -2.294921875
0.04608 0.637004162275 -2.294921875
0.0460899999999 0.637112533281 -2.294921875
0.0461 0.637220882156 -2.294921875
0.0461099999999 0.6373292089 -2.294921875
0.04612 0.637437513515 -2.294921875
0.0461299999999 0.637545796002 -2.294921875
0.04614 0.637654056364 -2.294921875
0.04615 0.6377622946 -2.294921875
0.0461599999999 0.637870510713 -2.294921875
0.04617 0.637978704703 -2.294921875
0.0461799999999 0.638086876573 -2.294921875
0.04619 0.638195026324 -2.294921875
0.0461999999999 0.638303153957 -2.294921875
0.04621 0.638411259473 -2.294921875
0.0462199999999 0.638519342873 -2.294921875
0.04623 0.63862740416 -2.294921875
0.04624 0.638735443335 -2.294921875
0.0462499999999 0.638843460398 -2.294921875
0.04626 0.638951455352 -2.294921875
0.0462699999999 0.639059428197 -2.294921875
0.04628 0.639167378935 -2.294921875
0.0462899999999 0.639275307568 -2.294921875
0.0463 0.639383214097 -2.294921875
0.0463099999999 0.639491098523 -2.294921875
0.04632 0.639598960847 -2.294921875
0.04633 0.639706801071 -2.294921875
0.0463399999999 0.639814619197 -2.294921875
0.04635 0.639922415225 -2.294921875
0.0463599999999 0.640030189158 -2.294921875
0.04637 0.640137940996 -2.294921875
0.0463799999999 0.64024567074 -2.294921875
0.04639 0.640353378393 -2.294921875
0.0463999999999 0.640461063956 -2.294921875
0.0464099999999 0.640568727429 -2.294921875
0.04642 0.640676368815 -2.294921875
0.0464299999999 0.640783988115 -2.294921875
0.04644 0.64089158533 -2.294921875
0.0464499999999 0.640999160461 -2.294921875
0.04646 0.64110671351 -2.294921875
0.0464699999999 0.641214244478 -2.294921875
0.04648 0.641321753367 -2.294921875
0.04649 0.641429240178 -2.294921875
0.0464999999999 0.641536704913 -2.294921875
0.04651 0.641644147572 -2.294921875
0.0465199999999 0.641751568157 -2.294921875
0.04653 0.64185896667 -2.294921875
0.0465399999999 0.641966343111 -2.294921875
0.04655 0.642073697483 -2.294921875
0.0465599999999 0.642181029787 -2.294921875
0.04657 0.642288340023 -2.294921875
0.04658 0.642395628194 -2.294921875
0.0465899999999 0.642502894301 -2.294921875
0.0466 0.642610138345 -2.294921875
0.0466099999999 0.642717360328 -2.294921875
0.04662 0.64282456025 -2.294921875
0.0466299999999 0.642931738114 -2.294921875
0.04664 0.64303889392 -2.294921875
0.0466499999999 0.64314602767 -2.294921875
0.04666 0.643253139366 -2.294921875
0.04667 0.643360229009 -2.294921875
0.0466799999999 0.643467296599 -2.294921875
0.04669 0.64357434214 -2.294921875
0.0466999999999 0.643681365631 -2.294921875
0.04671 0.643788367075 -2.294921875
0.0467199999999 0.643895346472 -2.294921875
0.04673 0.644002303824 -2.294921875
0.0467399999999 0.644109239133 -2.294921875
0.0467499999999 0.644216152399 -2.294921875
0.04676 0.644323043625 -2.294921875
0.0467699999999 0.644429912811 -2.294921875
0.04678 0.644536759959 -2.294921875
0.0467899999999 0.644643585071 -2.294921875
0.0468 0.644750388147 -2.294921875
0.0468099999999 0.644857169189 -2.294921875
0.04682 0.644963928199 -2.294921875
0.04683 0.645070665178 -2.294921875
0.0468399999999 0.645177380126 -2.294921875
0.04685 0.645284073047 -2.294921875
0.0468599999999 0.64539074394 -2.294921875
0.04687 0.645497392808 -2.294921875
0.0468799999999 0.645604019651 -2.294921875
0.04689 0.645710624471 -2.294921875
0.0468999999999 0.64581720727 -2.294921875
0.04691 0.645923768049 -2.294921875
0.04692 0.646030306809 -2.294921875
0.0469299999999 0.646136823551 -2.294921875
0.04694 0.646243318277 -2.294921875
0.0469499999999 0.646349790989 -2.294921875
0.04696 0.646456241687 -2.294921875
0.0469699999999 0.646562670374 -2.294921875
0.04698 0.64666907705 -2.294921875
0.0469899999999 0.646775461716 -2.294921875
0.047 0.646881824375 -2.294921875
0.04701 0.646988165028 -2.294921875
0.0470199999999 0.647094483675 -2.294921875
0.04703 0.647200780319 -2.294921875
0.0470399999999 0.64730705496 -2.294921875
0.04705 0.647413307601 -2.294921875
0.0470599999999 0.647519538242 -2.294921875
0.04707 0.647625746885 -2.294921875
0.0470799999999 0.647731933531 -2.294921875
0.0470899999999 0.647838098181 -2.294921875
0.0471 0.647944240838 -2.294921875
0.0471099999999 0.648050361502 -2.294921875
0.04712 0.648156460174 -2.294921875
0.0471299999999 0.648262536857 -2.294921875
0.04714 0.648368591551 -2.294921875
0.0471499999999 0.648474624258 -2.294921875
0.04716 0.648580634979 -2.294921875
0.04717 0.648686623715 -2.294921875
0.0471799999999 0.648792590469 -2.294921875
0.04719 0.648898535241 -2.294921875
0.0471999999999 0.649004458032 -2.294921875
0.04721 0.649110358845 -2.294921875
0.0472199999999 0.64921623768 -2.294921875
0.04723 0.649322094539 -2.294921875
0.0472399999999 0.649427929423 -2.294921875
0.04725 0.649533742333 -2.294921875
0.04726 0.649639533272 -2.294921875
0.0472699999999 0.649745302239 -2.294921875
0.04728 0.649851049238 -2.294921875
0.0472899999999 0.649956774268 -2.294921875
0.0473 0.650062477332 -2.294921875
0.0473099999999 0.650168158431 -2.294921875
0.04732 0.650273817566 -2.294921875
0.0473299999999 0.650379454738 -2.294921875
0.04734 0.650485069949 -2.294921875
0.04735 0.650590663201 -2.294921875
0.0473599999999 0.650696234494 -2.294921875
0.04737 0.65080178383 -2.294921875
0.0473799999999 0.650907311211 -2.294921875
0.04739 0.651012816638 -2.294921875
0.0473999999999 0.651118300111 -2.294921875
0.04741 0.651223761633 -2.294921875
0.0474199999999 0.651329201205 -2.294921875
0.0474299999999 0.651434618828 -2.294921875
0.04744 0.651540014504 -2.294921875
0.0474499999999 0.651645388234 -2.294921875
0.04746 0.651750740019 -2.294921875
0.0474699999999 0.651856069861 -2.294921875
0.04748 0.651961377761 -2.294921875
0.0474899999999 0.652066663721 -2.294921875
0.0475 0.652171927741 -2.294921875
0.04751 0.652277169824 -2.294921875
0.0475199999999 0.65238238997 -2.294921875
0.04753 0.652487588181 -2.294921875
0.0475399999999 0.652592764459 -2.294921875
0.04755 0.652697918804 -2.294921875
0.0475599999999 0.652803051219 -2.294921875
0.04757 0.652908161704 -2.294921875
0.0475799999999 0.65301325026 -2.294921875
0.04759 0.65311831689 -2.294921875
0.0476 0.653223361595 -2.294921875
0.0476099999999 0.653328384375 -2.294921875
0.04762 0.653433385233 -2.294921875
0.0476299999999 0.653538364169 -2.294921875
0.04764 0.653643321186 -2.294921875
0.0476499999999 0.653748256284 -2.294921875
0.04766 0.653853169465 -2.294921875
0.0476699999999 0.653958060729 -2.294921875
0.04768 0.65406293008 -2.294921875
0.04769 0.654167777517 -2.294921875
0.0476999999999 0.654272603043 -2.294921875
0.04771 0.654377406658 -2.294921875
0.0477199999999 0.654482188364 -2.294921875
0.04773 0.654586948163 -2.294921875
0.0477399999999 0.654691686056 -2.294921875
0.04775 0.654796402043 -2.294921875
0.0477599999999 0.654901096127 -2.294921875
0.0477699999999 0.655005768309 -2.294921875
0.04778 0.65511041859 -2.294921875
0.0477899999999 0.655215046972 -2.294921875
0.0478 0.655319653456 -2.294921875
0.0478099999999 0.655424238043 -2.294921875
0.04782 0.655528800735 -2.294921875
0.0478299999999 0.655633341533 -2.294921875
0.04784 0.655737860439 -2.294921875
0.04785 0.655842357453 -2.294921875
0.0478599999999 0.655946832577 -2.294921875
0.04787 0.656051285814 -2.294921875
0.0478799999999 0.656155717163 -2.294921875
0.04789 0.656260126626 -2.294921875
0.0478999999999 0.656364514205 -2.294921875
0.04791 0.656468879901 -2.294921875
0.0479199999999 0.656573223715 -2.294921875
0.04793 0.65667754565 -2.294921875
0.04794 0.656781845705 -2.294921875
0.0479499999999 0.656886123883 -2.294921875
0.04796 0.656990380185 -2.294921875
0.0479699999999 0.657094614612 -2.294921875
0.04798 0.657198827165 -2.294921875
0.0479899999999 0.657303017847 -2.294921875
0.048 0.657407186658 -2.294921875
0.0480099999999 0.6575113336 -2.294921875
0.04802 0.657615458674 -2.294921875
0.04803 0.657719561881 -2.294921875
0.0480399999999 0.657823643224 -2.294921875
0.04805 0.657927702702 -2.294921875
0.0480599999999 0.658031740318 -2.294921875
0.04807 0.658135756073 -2.294921875
0.0480799999999 0.658239749968 -2.294921875
0.04809 0.658343722005 -2.294921875
0.0480999999999 0.658447672185 -2.294921875
0.0481099999999 0.65855160051 -2.294921875
0.04812 0.65865550698 -2.294921875
0.0481299999999 0.658759391597 -2.294921875
0.04814 0.658863254363 -2.294921875
0.0481499999999 0.658967095279 -2.294921875
0.04816 0.659070914346 -2.294921875
0.0481699999999 0.659174711565 -2.294921875
0.04818 0.659278486939 -2.294921875
0.04819 0.659382240468 -2.294921875
0.0481999999999 0.659485972154 -2.294921875
0.04821 0.659589681998 -2.294921875
0.0482199999999 0.659693370001 -2.294921875
0.04823 0.659797036165 -2.294921875
0.0482399999999 0.659900680491 -2.294921875
0.04825 0.660004302981 -2.294921875
0.0482599999999 0.660107903636 -2.294921875
0.04827 0.660211482457 -2.294921875
0.04828 0.660315039446 -2.294921875
0.0482899999999 0.660418574604 -2.294921875
0.0483 0.660522087932 -2.294921875
0.0483099999999 0.660625579432 -2.294921875
0.04832 0.660729049105 -2.294921875
0.0483299999999 0.660832496952 -2.294921875
0.04834 0.660935922976 -2.294921875
0.0483499999999 0.661039327177 -2.294921875
0.04836 0.661142709556 -2.294921875
0.04837 0.661246070115 -2.294921875
0.0483799999999 0.661349408856 -2.294921875
0.04839 0.661452725779 -2.294921875
0.0483999999999 0.661556020886 -2.294921875
0.04841 0.661659294179 -2.294921875
0.0484199999999 0.661762545658 -2.294921875
0.04843 0.661865775326 -2.294921875
0.0484399999999 0.661968983183 -2.294921875
0.04845 0.662072169231 -2.294921875
0.04846 0.662175333472 -2.294921875
0.0484699999999 0.662278475906 -2.294921875
0.04848 0.662381596534 -2.294921875
0.0484899999999 0.66248469536 -2.294921875
0.0485 0.662587772383 -2.294921875
0.0485099999999 0.662690827605 -2.294921875
0.04852 0.662793861027 -2.294921875
0.04853 0.662896872652 -2.294921875
0.0485399999999 0.662999862479 -2.294921875
0.04855 0.663102830511 -2.294921875
0.0485599999999 0.663205776749 -2.294921875
0.04857 0.663308701195 -2.294921875
0.0485799999999 0.663411603849 -2.294921875
0.04859 0.663514484712 -2.294921875
0.0485999999999 0.663617343788 -2.294921875
0.04861 0.663720181076 -2.294921875
0.04862 0.663822996578 -2.294921875
0.0486299999999 0.663925790295 -2.294921875
0.04864 0.66402856223 -2.294921875
0.0486499999999 0.664131312382 -2.294921875
0.04866 0.664234040755 -2.294921875
0.0486699999999 0.664336747348 -2.294921875
0.04868 0.664439432163 -2.294921875
0.0486899999999 0.664542095202 -2.294921875
0.0487 0.664644736466 -2.294921875
0.04871 0.664747355956 -2.294921875
0.0487199999999 0.664849953675 -2.294921875
0.04873 0.664952529622 -2.294921875
0.0487399999999 0.665055083799 -2.294921875
0.04875 0.665157616209 -2.294921875
0.0487599999999 0.665260126852 -2.294921875
0.04877 0.665362615729 -2.294921875
0.0487799999999 0.665465082842 -2.294921875
0.04879 0.665567528193 -2.294921875
0.0488 0.665669951782 -2.294921875
0.0488099999999 0.665772353611 -2.294921875
0.04882 0.665874733682 -2.294921875
0.0488299999999 0.665977091995 -2.294921875
0.04884 0.666079428552 -2.294921875
0.0488499999999 0.666181743355 -2.294921875
0.04886 0.666284036405 -2.294921875
0.04887 0.666386307703 -2.294921875
0.0488799999999 0.66648855725 -2.294921875
0.04889 0.666590785049 -2.294921875
0.0488999999999 0.666692991099 -2.294921875
0.04891 0.666795175404 -2.294921875
0.0489199999999 0.666897337963 -2.294921875
0.04893 0.666999478779 -2.294921875
0.0489399999999 0.667101597852 -2.294921875
0.04895 0.667203695185 -2.294921875
0.04896 0.667305770778 -2.294921875
0.0489699999999 0.667407824633 -2.294921875
0.04898 0.667509856751 -2.294921875
0.0489899999999 0.667611867133 -2.294921875
0.049 0.667713855782 -2.294921875
0.0490099999999 0.667815822697 -2.294921875
0.04902 0.667917767882 -2.294921875
0.0490299999999 0.668019691336 -2.294921875
0.04904 0.668121593062 -2.294921875
0.04905 0.66822347306 -2.294921875
0.0490599999999 0.668325331333 -2.294921875
0.04907 0.668427167881 -2.294921875
0.0490799999999 0.668528982706 -2.294921875
0.04909 0.668630775809 -2.294921875
0.0490999999999 0.668732547191 -2.294921875
0.04911 0.668834296855 -2.294921875
0.0491199999999 0.6689360248 -2.294921875
0.04913 0.669037731029 -2.294921875
0.04914 0.669139415544 -2.294921875
0.0491499999999 0.669241078344 -2.294921875
0.04916 0.669342719433 -2.294921875
0.0491699999999 0.66944433881 -2.294921875
0.04918 0.669545936478 -2.294921875
0.0491899999999 0.669647512437 -2.294921875
0.0492 0.66974906669 -2.294921875
0.04921 0.669850599237 -2.294921875
0.0492199999999 0.66995211008 -2.294921875
0.04923 0.670053599221 -2.294921875
